"status","spc_latin","spc_common","boroname","latitude","longitude"
"Alive","Quercus palustris","pin oak","Bronx","40.86982024","-73.83396673"
"Alive","Quercus palustris","pin oak","Bronx","40.86956456","-73.8338434"
"Alive","Acer campestre","hedge maple","Bronx","40.80552134","-73.9163668"
"Alive","Quercus palustris","pin oak","Bronx","40.84350434","-73.90774949"
"Alive","Acer rubrum","red maple","Bronx","40.84703741","-73.85117268"
"Alive","Quercus palustris","pin oak","Bronx","40.8885462","-73.90492121"
"Alive","Quercus palustris","pin oak","Bronx","40.85601318","-73.91390636"
"Alive","Acer rubrum","red maple","Bronx","40.8216275","-73.92794961"
"Alive","Fraxinus pennsylvanica","green ash","Bronx","40.89821131","-73.89717778"
"Alive","Fraxinus pennsylvanica","green ash","Bronx","40.90104095","-73.8535726"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.80817606","-73.92903868"
"Alive","Quercus alba","white oak","Bronx","40.8565704","-73.86800125"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.84361745","-73.92119448"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.82001492","-73.814653"
"Alive","Quercus palustris","pin oak","Bronx","40.83476198","-73.84048487"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.86900918","-73.82412697"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84187791","-73.84323887"
"Alive","Styphnolobium japonicum","Sophora","Bronx","40.80184608","-73.9158835"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83401933","-73.9271681"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.86498716","-73.85390891"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.86469267","-73.85298075"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.8427192","-73.9101214"
"Alive","Quercus palustris","pin oak","Bronx","40.81765133","-73.81501826"
"Alive","Quercus palustris","pin oak","Bronx","40.85882075","-73.87027254"
"Alive","Quercus palustris","pin oak","Bronx","40.83904346","-73.84414786"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.84656972","-73.83426885"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.83176665","-73.92147561"
"Alive","Fraxinus","ash","Bronx","40.83285419","-73.92083571"
"Alive","Fraxinus","ash","Bronx","40.84358975","-73.90697407"
"Alive","Ostrya virginiana","American hophornbeam","Bronx","40.87747245","-73.85868812"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.84603468","-73.83369598"
"Alive","Acer rubrum","red maple","Bronx","40.84709275","-73.85121561"
"Alive","Acer rubrum","red maple","Bronx","40.84914983","-73.86379601"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84207719","-73.84285552"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.8678382","-73.84092842"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.83415876","-73.92690306"
"Alive","Quercus palustris","pin oak","Bronx","40.86944498","-73.83378572"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84193392","-73.84312905"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.83572804","-73.85044876"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83039273","-73.82371466"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.87218039","-73.83799974"
"Alive","Pyrus calleryana","Callery pear","Bronx","40.85582123","-73.91396516"
"Alive","Quercus palustris","pin oak","Bronx","40.85896404","-73.90848387"
"Alive","Quercus palustris","pin oak","Bronx","40.85873545","-73.90869041"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.8636188","-73.8500593"
"Alive","Acer rubrum","red maple","Bronx","40.86207644","-73.84627224"
"Alive","Quercus palustris","pin oak","Bronx","40.84774248","-73.85375174"
"Alive","Acer rubrum","red maple","Bronx","40.83543026","-73.84544471"
"Alive","Ostrya virginiana","American hophornbeam","Bronx","40.877249","-73.85798108"
"Alive","Fraxinus","ash","Bronx","40.86896798","-73.8239147"
"Alive","Quercus palustris","pin oak","Bronx","40.8665353","-73.85010258"
"Alive","Fraxinus","ash","Bronx","40.83322204","-73.92061926"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.86162607","-73.84643051"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.84490091","-73.83449943"
"Alive","Quercus palustris","pin oak","Bronx","40.88756057","-73.90531436"
"Alive","Quercus palustris","pin oak","Bronx","40.8613203","-73.87021612"
"Alive","Quercus palustris","pin oak","Bronx","40.8783059","-73.85429964"
"Alive","Quercus palustris","pin oak","Bronx","40.8724194","-73.85119726"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.86114139","-73.85317283"
"Alive","Quercus palustris","pin oak","Bronx","40.87684444","-73.84639576"
"Alive","Acer rubrum","red maple","Bronx","40.89456207","-73.85308027"
"Alive","Acer rubrum","red maple","Bronx","40.83603279","-73.928935"
"Alive","Ulmus americana","American elm","Bronx","40.83243571","-73.92108194"
"Alive","Acer rubrum","red maple","Bronx","40.83621515","-73.92475629"
"Alive","Quercus palustris","pin oak","Bronx","40.89869491","-73.85747098"
"Alive","Quercus palustris","pin oak","Bronx","40.88846214","-73.90495474"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83642496","-73.84456361"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.86286133","-73.85781214"
"Alive","Acer pseudoplatanus","sycamore maple","Bronx","40.87490628","-73.84269272"
"Alive","Ostrya virginiana","American hophornbeam","Bronx","40.84130985","-73.91229078"
"Alive","Tilia americana","American linden","Bronx","40.83034714","-73.82380752"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.89858463","-73.89767003"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83898453","-73.92281856"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83405117","-73.92698582"
"Alive","Ostrya virginiana","American hophornbeam","Bronx","40.87733551","-73.85825482"
"Alive","Ostrya virginiana","American hophornbeam","Bronx","40.86445412","-73.85003753"
"Alive","Cercidiphyllum japonicum","katsura tree","Bronx","40.83294239","-73.92078381"
"Alive","Acer pseudoplatanus","sycamore maple","Bronx","40.83643379","-73.84578552"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83410236","-73.92694645"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.87106843","-73.83771266"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83637337","-73.84462319"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84270813","-73.91182052"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84254963","-73.91187383"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.86388005","-73.85005249"
"Alive","Ulmus americana","American elm","Bronx","40.84061347","-73.8439375"
"Alive","Fraxinus","ash","Bronx","40.86916875","-73.82494911"
"Alive","Ulmus americana","American elm","Bronx","40.87408325","-73.85539207"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.80512972","-73.91470065"
"Alive","Malus","crab apple","Bronx","40.80631976","-73.88849638"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83627951","-73.84891749"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.8578675","-73.86792961"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.88195063","-73.85269997"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.82964901","-73.82358599"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.86948137","-73.85875972"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.87619583","-73.82878042"
"Alive","Tilia americana","American linden","Bronx","40.8413859","-73.9122652"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83632177","-73.84897924"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.88160475","-73.85161309"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.88169104","-73.85188422"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.81749453","-73.92974524"
"Alive","Cercidiphyllum japonicum","katsura tree","Bronx","40.86158583","-73.84628784"
"Alive","Tilia americana","American linden","Bronx","40.83977774","-73.84429099"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84220924","-73.9119883"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.87157292","-73.83481075"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83864365","-73.92313159"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.87653149","-73.84754747"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.82944874","-73.82398997"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.87150717","-73.89095199"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.83618579","-73.9246667"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83421896","-73.92685676"
"Alive","Malus","crab apple","Bronx","40.80626396","-73.88887364"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.87676587","-73.82844289"
"Alive","Malus","crab apple","Bronx","40.80630895","-73.88856942"
"Alive","Ulmus americana","American elm","Bronx","40.85990156","-73.84983114"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.86105663","-73.84872655"
"Alive","Acer pseudoplatanus","sycamore maple","Bronx","40.83647083","-73.84574247"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83368436","-73.8781937"
"Alive","Fraxinus","ash","Bronx","40.83269983","-73.92092654"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.87729982","-73.8282138"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.84762881","-73.85366262"
"Alive","Fraxinus","ash","Bronx","40.86930145","-73.8258066"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83409987","-73.92741595"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84041452","-73.86291519"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.89859796","-73.89751184"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84263367","-73.91184556"
"Alive","Acer ginnala","Amur maple","Bronx","40.84728076","-73.85136145"
"Alive","Ulmus americana","American elm","Bronx","40.8199662","-73.92850082"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.87728238","-73.85395711"
"Alive","Tilia americana","American linden","Bronx","40.84234527","-73.86777032"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83954023","-73.90903242"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83185169","-73.92020747"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.81917142","-73.81666287"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83841365","-73.92329182"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83631353","-73.84469229"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.84792448","-73.85186082"
"Alive","Ulmus americana","American elm","Bronx","40.81652112","-73.81972482"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.80506956","-73.91474558"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83225529","-73.9211881"
"Alive","Tilia americana","American linden","Bronx","40.84122049","-73.91232083"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.86113937","-73.85306441"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.83670276","-73.84547298"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.83658046","-73.84935725"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.88173349","-73.85201762"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.86761736","-73.84879848"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.86105884","-73.84881905"
"Alive","Fraxinus","ash","Bronx","40.8690701","-73.82444084"
"Alive","Fraxinus","ash","Bronx","40.86920902","-73.82516165"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.84270589","-73.91362319"
"Alive","Acer saccharinum","silver maple","Bronx","40.83384496","-73.8201219"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.87795045","-73.82820751"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.87058594","-73.8898019"
"Alive","Malus","crab apple","Bronx","40.86667806","-73.86057168"
"Alive","Fraxinus","ash","Bronx","40.86922597","-73.8252678"
"Alive","Fraxinus pennsylvanica","green ash","Bronx","40.83813672","-73.84627665"
"Alive","Fraxinus pennsylvanica","green ash","Bronx","40.89897642","-73.8559339"
"Alive","Ostrya virginiana","American hophornbeam","Bronx","40.87744354","-73.85859665"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84238528","-73.9119291"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.87751791","-73.82818701"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.84780766","-73.85177019"
"Alive","Quercus palustris","pin oak","Bronx","40.90270093","-73.89661476"
"Alive","Quercus palustris","pin oak","Bronx","40.86568822","-73.86842857"
"Alive","Acer campestre","hedge maple","Bronx","40.80546207","-73.91622666"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83620014","-73.84880151"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84315912","-73.90867397"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.88153449","-73.85139231"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.81629136","-73.81559859"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.87388691","-73.85941643"
"Alive","Quercus phellos","willow oak","Bronx","40.88427172","-73.87897409"
"Alive","Platanus x acerifolia","London planetree","Bronx","40.82123734","-73.92765847"
"Alive","Fraxinus","ash","Bronx","40.86912816","-73.82473999"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.84195887","-73.91262587"
"Alive","Zelkova serrata","Japanese zelkova","Bronx","40.86908927","-73.82453962"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.87115271","-73.83460848"
"Alive","Malus","crab apple","Bronx","40.84858671","-73.85440781"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.80416248","-73.91210644"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.8360036","-73.84505021"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.8362376","-73.84477999"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.88181893","-73.85228609"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83401088","-73.92701681"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83686945","-73.84527929"
"Alive","Malus","crab apple","Bronx","40.80634598","-73.8883191"
"Alive","Tilia americana","American linden","Bronx","40.87632277","-73.85448619"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.83551462","-73.84546406"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.84912804","-73.83411536"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.8216829","-73.92799094"
"Alive","Malus","crab apple","Bronx","40.84129668","-73.87479419"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.88186191","-73.85242116"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84558258","-73.89660073"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.87129818","-73.8909934"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.84660653","-73.85083843"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.80480804","-73.91466815"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.82130348","-73.92770783"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.84786678","-73.85181605"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.82030673","-73.81834854"
"Alive","Tilia americana","American linden","Bronx","40.88447382","-73.89101107"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.88177594","-73.85215103"
"Alive","Malus","crab apple","Bronx","40.87446087","-73.85422905"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.81675306","-73.81582179"
"Alive","Ginkgo biloba","ginkgo","Bronx","40.87338184","-73.84861554"
"Alive","Malus","crab apple","Bronx","40.81528147","-73.8234066"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Bronx","40.87134503","-73.83470105"
"Alive","Tilia americana","American linden","Bronx","40.87704527","-73.85733646"
"Alive","Quercus shumardii","Schumard's oak","Bronx","40.87171972","-73.87634578"
